customer_id,age,region,tenure_months,is_premium,monthly_spend,avg_txn_value,txns_last_30d,days_since_last_purchase,customer_service_calls,discounts_used_90d,complaints_90d,churn
3308,25,East,35,1,108.51,31.73,7,44,0,3,1,0
3309,19,South,62,0,95.51,37.68,8,75,2,5,0,0
3310,71,West,7,0,65.85,22.03,5,6,0,5,1,0
3311,47,West,49,0,106.73,9.43,5,82,0,3,0,0
3312,40,South,56,0,108.36,22.24,5,85,1,3,0,0
3313,71,North,3,1,79.74,35.38,10,20,0,0,0,0
3314,30,South,29,0,64.85,2.0,9,50,2,2,0,1
3315,40,North,37,0,84.94,34.66,7,89,1,1,0,0
3316,66,East,15,0,57.76,24.21,2,34,2,2,1,0
3317,54,West,63,0,104.78,15.78,2,44,1,4,1,0
3318,40,West,45,1,108.86,27.32,10,0,0,1,0,0
3319,32,South,20,1,130.05,41.09,9,12,0,3,0,0
3320,20,South,32,1,118.1,42.07,4,6,1,0,1,0
3321,22,North,8,0,47.82,19.81,8,38,2,2,0,0
3322,27,East,7,0,55.72,14.16,1,34,2,3,0,0
3323,62,North,53,0,57.79,26.05,5,48,1,4,1,0
3324,54,West,70,1,82.93,37.52,5,15,2,0,0,0
3325,42,West,20,0,71.71,29.52,1,25,0,2,1,0
3326,62,North,18,1,71.11,30.49,8,44,2,0,0,0
3327,27,East,49,1,129.12,34.02,10,85,0,3,0,0
3328,30,East,37,1,115.87,35.16,5,45,0,3,0,0
3329,40,West,10,1,80.93,42.73,7,36,2,2,0,0
3330,70,South,48,0,79.08,35.63,4,39,0,3,0,1
3331,53,North,15,1,109.78,47.81,7,44,1,1,0,0
3332,66,East,9,0,90.22,35.42,4,70,4,5,0,1
3333,32,North,33,1,82.51,49.51,6,48,3,2,0,0
3334,66,East,53,1,90.58,43.11,7,83,2,1,0,0
3335,22,North,38,0,74.48,20.29,2,82,0,5,0,0
3336,30,East,47,1,109.97,47.27,3,57,0,3,0,0
3337,47,West,17,1,80.79,23.99,5,53,0,2,0,0
3338,20,North,36,0,84.78,43.92,6,50,1,3,0,0
3339,66,South,51,0,114.75,17.2,4,81,0,1,1,1
3340,67,East,38,0,57.91,32.1,5,34,0,3,0,0
3341,48,North,18,0,62.31,36.55,7,47,2,1,0,0
3342,35,East,68,0,73.2,28.67,6,71,1,1,0,0
3343,23,East,5,0,49.95,8.6,4,46,3,3,0,0
3344,53,South,65,0,88.08,17.42,0,89,0,4,0,0
3345,48,West,52,0,75.09,27.85,2,73,1,5,0,1
3346,61,South,8,0,71.8,30.08,2,80,2,1,0,0
3347,52,East,19,1,91.76,33.57,14,45,0,2,0,0
3348,25,North,27,0,77.99,25.59,3,63,1,3,0,0
3349,24,North,68,0,89.4,13.25,5,26,0,0,0,0
3350,62,North,37,0,75.28,39.19,4,49,1,2,0,0
3351,27,West,19,0,64.24,21.98,2,82,1,4,1,0
3352,71,West,66,1,109.27,41.31,5,78,0,2,0,0
3353,24,West,9,1,90.79,46.23,2,52,1,1,1,1
3354,59,North,58,1,80.15,25.76,14,11,2,2,0,0
3355,73,South,59,1,113.82,36.02,9,68,0,0,0,0
3356,43,West,28,0,60.97,27.22,4,43,0,6,0,1
3357,21,East,4,1,76.92,32.94,5,62,2,1,0,0
3358,67,North,63,0,68.08,32.42,6,31,1,4,0,0
3359,28,West,69,0,89.12,19.66,5,106,2,2,0,0
3360,48,North,27,0,77.67,25.44,4,71,1,1,1,1
3361,74,North,14,1,93.86,32.03,5,55,2,1,0,0
3362,60,West,20,0,52.21,43.6,9,65,1,1,0,0
3363,20,South,10,0,71.13,19.7,5,56,1,2,0,0
3364,64,South,44,1,119.1,40.96,11,67,2,2,0,0
3365,27,East,37,0,71.09,39.37,5,38,0,3,0,0
3366,60,West,26,0,73.01,17.65,4,76,2,1,0,0
3367,53,North,47,0,52.47,25.76,2,74,1,1,0,0
3368,34,East,45,1,89.04,27.11,5,70,0,3,0,0
3369,42,South,1,1,84.56,18.9,9,65,2,0,0,1
3370,24,North,30,0,89.33,18.72,6,87,1,4,0,0
3371,74,South,62,0,82.01,20.44,2,87,0,4,0,1
3372,31,East,57,1,148.54,30.91,4,77,1,2,1,0
3373,35,North,61,1,115.21,32.6,9,6,2,2,1,0
3374,46,South,68,1,94.9,35.05,9,7,0,0,0,0
3375,56,East,5,0,81.81,15.43,2,90,0,2,1,1
3376,46,East,20,1,71.21,37.81,9,5,1,2,0,0
3377,46,East,33,1,101.43,44.71,14,88,0,1,0,0
3378,51,West,37,1,84.56,45.65,5,44,0,2,0,1
3379,66,South,56,0,67.64,22.92,2,57,1,4,0,0
3380,40,South,52,0,100.43,32.15,4,18,0,2,1,0
3381,65,South,51,1,101.6,29.55,8,50,0,1,0,0
3382,62,East,12,0,91.89,22.25,3,25,0,3,0,0
3383,72,North,49,1,89.23,38.19,3,74,1,3,0,0
3384,70,South,57,0,65.11,22.32,3,63,0,3,0,0
3385,63,North,54,0,79.81,14.89,2,27,1,1,0,0
3386,32,South,42,1,144.36,41.67,8,81,2,1,0,0
3387,62,West,7,0,76.01,18.37,2,19,2,0,0,0
3388,59,East,11,1,93.81,30.84,9,27,1,3,0,0
3389,34,South,53,0,95.3,33.47,0,81,0,4,0,0
3390,56,East,62,0,83.73,29.3,2,95,0,4,1,1
3391,32,East,59,0,130.44,26.41,6,61,0,1,0,0
3392,47,South,31,1,102.37,23.25,6,79,1,2,0,0
3393,63,South,42,0,86.46,15.69,3,41,0,2,0,0
3394,28,East,13,0,81.27,28.18,5,63,0,3,0,0
3395,37,North,43,0,62.4,30.04,3,41,0,1,0,1
3396,63,East,14,0,53.81,27.02,1,68,0,3,0,1
3397,43,East,57,0,84.82,21.21,5,10,0,2,0,0
3398,72,East,56,1,122.87,30.95,5,72,2,1,0,0
3399,18,West,4,1,62.53,36.73,7,31,2,2,0,0
3400,59,West,67,0,92.49,14.99,2,28,0,4,0,0
3401,64,South,57,0,85.37,25.73,1,56,2,6,1,1
3402,70,North,27,0,49.88,13.89,4,28,1,5,0,0
3403,26,East,33,0,68.87,16.58,2,28,2,1,0,0
3404,74,West,6,1,91.13,36.43,7,24,1,1,0,0
3405,40,West,67,1,91.25,39.67,9,34,1,2,0,0
3406,38,West,8,1,105.17,37.73,7,9,1,2,0,0
3407,38,North,66,0,100.02,16.08,5,91,1,2,0,0
3408,54,East,47,1,108.69,20.03,9,4,0,1,0,0
3409,55,West,66,1,113.12,34.93,5,30,0,1,0,0
3410,45,East,27,0,57.12,9.8,1,83,1,2,0,0
3411,22,East,64,0,82.25,32.56,2,79,2,0,0,0
3412,74,South,31,0,80.93,16.35,0,30,1,1,1,1
3413,30,East,25,0,62.73,42.87,4,75,1,1,0,0
3414,23,South,24,1,94.83,27.3,10,43,2,1,1,0
3415,52,North,68,1,100.52,38.7,11,72,1,0,0,0
3416,41,West,34,1,103.77,29.11,11,55,1,1,1,0
3417,53,West,34,0,84.89,23.65,6,89,1,0,0,0
3418,67,West,46,0,58.58,26.47,5,53,4,2,0,0
3419,23,South,40,1,101.01,41.88,3,2,0,1,0,0
3420,34,North,39,1,76.67,43.16,9,67,0,1,0,0
3421,47,South,27,1,65.58,40.82,2,89,1,1,0,1
3422,62,West,12,1,77.09,43.3,7,18,1,0,0,0
3423,52,East,71,1,157.45,30.07,9,27,1,0,0,0
3424,39,West,35,1,109.13,40.19,6,86,0,1,0,0
3425,52,South,70,0,115.88,22.27,3,52,1,6,1,1
3426,73,East,33,1,105.63,42.89,8,11,2,0,2,0
3427,45,West,43,1,104.58,35.92,4,70,1,1,1,1
3428,68,North,39,0,92.93,29.96,1,92,1,5,0,0
3429,62,West,69,1,104.91,37.33,3,70,0,3,0,0
3430,35,East,8,1,91.06,41.08,6,41,1,2,1,0
3431,32,North,37,1,116.16,28.54,9,61,1,0,1,0
3432,61,North,11,0,75.99,12.42,3,43,1,3,0,0
3433,29,West,62,1,129.64,42.91,12,9,0,1,0,0
3434,37,East,38,0,81.74,35.76,2,73,2,5,0,0
3435,31,East,66,0,118.38,24.07,5,51,0,0,0,0
3436,52,West,20,0,66.88,31.49,4,40,2,1,0,0
3437,34,South,12,0,97.77,11.97,8,63,3,3,1,1
3438,55,West,45,0,91.1,20.03,5,36,1,1,0,0
3439,71,West,11,0,59.74,25.66,3,18,2,4,0,0
3440,65,North,27,1,75.81,21.12,9,77,2,3,0,1
3441,72,East,23,0,59.38,12.76,1,97,2,1,0,1
3442,19,South,16,1,73.61,36.26,7,12,3,2,0,0
3443,43,South,10,0,63.67,20.15,2,72,1,3,0,0
3444,30,South,47,0,64.39,22.23,4,93,1,2,0,1
3445,70,West,54,1,126.39,31.75,8,68,2,1,0,0
3446,58,North,28,0,75.66,14.73,5,97,1,4,1,1
3447,36,South,20,1,91.05,33.26,9,78,2,1,0,0
3448,50,East,12,1,68.52,34.89,8,5,1,0,0,0
3449,52,North,49,0,72.96,20.34,3,30,0,1,0,0
3450,46,West,58,0,55.69,20.99,3,73,0,2,0,0
3451,45,West,39,0,103.77,23.37,4,32,1,4,1,0
3452,21,North,31,0,54.23,31.56,2,83,1,4,0,1
3453,43,North,47,0,63.37,24.24,4,30,0,5,1,0
3454,37,West,65,1,133.7,19.59,7,72,1,3,0,0
3455,64,North,71,0,101.31,15.45,4,7,2,2,0,0
3456,67,North,14,1,88.81,42.45,6,73,3,2,0,1
3457,60,West,34,1,102.1,29.52,3,14,2,2,0,0
3458,19,West,63,1,125.81,34.29,13,2,2,1,0,0
3459,65,East,45,1,104.0,50.4,8,12,1,3,0,0
3460,40,East,58,0,65.85,30.05,3,69,1,0,0,0
3461,41,West,71,1,126.5,17.81,10,86,2,1,1,0
3462,71,East,8,1,90.34,46.56,11,0,1,1,1,0
3463,67,East,44,0,99.57,26.2,4,12,2,4,1,0
3464,20,West,38,1,80.26,37.95,4,80,0,2,0,0
3465,38,East,21,1,79.56,37.43,9,68,4,0,0,0
3466,60,South,47,1,109.38,42.31,5,75,0,1,0,0
3467,48,South,8,0,49.83,24.36,3,79,1,5,0,0
3468,32,South,36,0,42.71,13.15,5,51,0,1,0,0
3469,47,South,30,1,97.96,37.59,5,69,1,2,0,1
3470,67,South,28,1,107.43,23.95,5,79,1,0,0,1
3471,30,South,44,1,100.07,49.53,9,51,0,4,0,0
3472,60,West,68,1,122.22,32.1,7,50,2,1,0,0
3473,59,South,68,1,120.05,34.59,5,33,0,1,0,0
3474,68,North,50,0,85.16,19.59,3,103,2,2,1,0
3475,34,South,24,1,94.04,37.71,6,6,1,0,0,0
3476,30,North,69,0,114.74,28.63,1,54,0,0,0,0
3477,49,West,71,1,101.04,29.57,7,68,1,1,0,0
3478,48,South,61,0,102.1,28.62,2,16,1,0,0,0
3479,41,South,62,1,93.29,35.54,11,52,2,1,0,0
3480,62,West,59,1,97.58,34.23,4,44,1,3,0,0
3481,63,North,54,0,104.94,18.99,4,44,3,2,1,0
3482,32,North,52,0,67.85,43.52,1,40,0,5,0,0
3483,63,West,46,0,79.38,34.46,2,68,1,4,1,1
3484,31,East,46,1,138.42,40.83,4,6,3,0,0,0
3485,41,East,28,1,109.38,44.01,6,32,1,0,1,0
3486,19,West,63,0,80.44,27.4,5,87,0,2,1,0
3487,37,West,46,1,94.51,32.21,6,56,2,1,0,0
3488,72,North,44,1,99.45,13.86,5,87,0,1,0,0
3489,43,West,53,0,106.18,15.25,1,72,1,3,1,0
3490,58,East,6,0,47.98,42.32,3,56,2,2,0,0
3491,24,North,66,0,77.07,34.28,3,29,1,1,0,1
3492,54,West,42,1,111.7,36.62,5,31,0,4,0,0
3493,39,South,68,1,88.78,22.38,5,16,0,2,0,0
3494,60,West,8,1,70.33,40.08,7,83,2,1,1,1
3495,70,East,17,1,87.22,32.78,7,23,0,2,0,0
3496,48,South,68,1,113.49,40.58,8,21,0,1,0,0
3497,23,North,50,0,64.53,16.1,3,46,2,1,0,0
3498,45,West,46,1,108.31,31.08,2,89,1,4,0,1
3499,25,East,29,0,82.81,32.08,4,98,1,3,0,0
3500,43,North,40,1,90.06,50.42,8,43,2,1,0,0
3501,21,North,39,1,124.41,29.73,7,58,2,0,0,0
3502,54,East,15,1,92.59,27.0,6,32,3,5,0,0
3503,35,North,41,1,85.43,43.18,6,77,1,2,0,1
3504,29,East,37,0,102.81,14.92,2,84,3,0,0,1
3505,18,East,23,1,83.65,25.5,7,18,0,2,0,0
3506,68,North,25,1,95.18,37.13,6,83,3,1,0,1
3507,65,East,55,1,100.2,51.69,7,1,1,1,0,0
3508,64,North,48,0,93.36,18.21,5,88,1,2,0,0
3509,21,West,34,0,69.78,22.04,2,52,1,3,0,1
3510,37,West,43,1,95.19,35.89,6,64,4,1,0,0
3511,73,South,18,1,86.6,31.22,3,42,0,2,1,0
3512,50,South,36,1,90.47,20.87,3,9,2,1,0,0
3513,25,South,40,0,96.08,31.42,9,23,1,3,0,0
3514,26,West,18,1,70.13,36.49,3,11,2,3,1,0
3515,32,South,13,1,85.94,37.93,11,73,0,0,0,0
3516,73,East,38,0,80.34,23.87,2,91,0,3,0,1
3517,27,West,67,0,91.63,37.11,5,93,2,3,0,0
3518,69,North,33,0,91.02,20.96,5,70,2,2,1,0
3519,56,East,65,1,89.94,26.38,5,46,1,2,0,0
3520,70,North,61,1,119.02,48.31,2,61,0,1,0,0
3521,65,East,53,0,67.83,7.41,1,55,0,0,0,0
3522,36,South,64,0,84.37,23.77,1,73,0,4,1,0
3523,65,West,30,0,54.78,24.4,2,59,0,3,0,1
3524,27,South,54,1,102.02,34.08,8,9,0,2,0,0
3525,34,North,11,0,56.83,12.59,5,67,1,1,0,0
3526,30,West,23,0,96.07,15.52,1,50,0,1,0,0
3527,25,West,41,0,84.12,32.66,4,33,1,3,0,0
3528,23,East,3,0,68.1,36.08,3,94,1,3,1,0
3529,28,East,55,0,70.89,21.66,4,30,0,0,0,0
3530,24,North,66,1,124.1,27.55,6,87,0,1,0,0
3531,39,East,8,0,88.57,10.72,0,25,3,3,0,0
3532,22,North,71,0,108.55,32.52,3,87,0,3,0,0
3533,21,North,7,1,63.82,43.0,5,21,1,5,0,0
3534,74,West,10,0,58.04,2.51,5,37,3,3,0,0
3535,22,East,55,1,109.13,15.61,8,22,0,2,0,0
3536,22,North,49,0,75.84,26.09,3,67,1,4,0,1
3537,19,North,67,0,131.49,27.13,4,75,1,2,1,0
3538,25,West,31,1,88.27,31.18,8,9,1,2,0,0
3539,48,North,41,1,99.85,34.74,6,1,1,0,0,0
3540,65,North,11,1,76.5,33.02,3,52,0,2,0,0
3541,59,North,50,0,88.48,25.21,1,69,1,2,0,1
3542,51,North,71,1,136.24,27.79,4,53,0,1,0,0
3543,22,South,43,0,83.22,24.9,1,17,1,5,0,1
3544,62,West,67,0,90.21,19.61,1,17,2,3,0,0
3545,20,South,28,1,77.89,28.94,3,47,1,0,0,0
3546,53,South,70,0,113.13,10.06,2,114,0,2,1,0
3547,41,East,39,1,97.34,33.6,9,65,0,1,0,0
3548,68,East,11,0,62.7,31.42,2,50,1,1,0,0
3549,35,East,26,0,37.92,22.4,5,21,0,2,1,0
3550,54,East,35,0,75.59,22.17,0,97,2,2,0,1
3551,43,East,5,1,76.48,45.05,3,6,1,3,0,0
3552,47,East,64,0,64.61,33.2,5,102,0,2,0,1
3553,71,West,17,1,103.34,48.88,5,88,1,3,0,0
3554,58,East,48,0,75.97,43.06,3,105,0,0,0,0
3555,41,West,66,1,141.43,35.48,3,23,1,0,0,0
3556,43,North,31,0,96.72,15.74,0,87,2,0,0,0
3557,58,East,44,0,71.2,20.83,4,7,1,1,0,0
3558,37,East,37,1,119.04,39.58,5,69,1,1,0,0
3559,27,South,55,0,111.66,36.52,1,107,1,5,1,0
3560,44,West,3,0,53.11,16.61,4,38,1,6,0,0
3561,21,South,26,1,77.51,37.04,2,40,0,0,0,0
3562,27,North,44,1,69.67,28.66,9,34,0,0,0,0
3563,41,West,7,0,69.21,23.83,4,72,1,2,0,0
3564,63,North,62,0,76.4,23.71,5,97,0,3,0,0
3565,62,South,45,1,108.66,38.05,4,18,0,3,0,0
3566,32,South,1,1,71.98,51.26,8,6,0,0,0,0
3567,42,West,1,1,68.8,38.8,6,46,2,1,0,0
3568,26,South,12,1,77.58,31.56,2,45,1,1,0,1
3569,61,East,48,0,64.5,20.24,3,64,0,3,0,0
3570,32,West,37,1,90.07,33.47,7,22,1,2,0,0
3571,63,East,35,1,86.45,28.03,7,6,0,2,0,0
3572,65,West,40,1,99.79,36.12,4,15,0,2,0,0
3573,57,West,36,1,99.56,15.71,7,12,1,1,0,0
3574,36,South,25,0,56.43,23.31,4,43,0,2,0,0
3575,72,West,1,1,97.01,33.94,12,68,0,1,0,0
3576,57,South,2,0,58.61,15.71,8,84,0,2,0,1
3577,54,North,49,1,127.04,31.94,7,48,0,0,1,0
3578,66,North,53,1,110.12,43.96,10,61,1,4,0,0
3579,68,East,18,0,70.04,34.54,2,69,3,1,0,0
3580,22,North,18,1,81.64,30.73,6,42,0,2,0,0
3581,68,East,29,1,103.72,39.19,3,14,2,1,0,0
3582,61,South,46,1,103.5,23.01,3,39,1,0,0,0
3583,29,South,43,0,94.38,22.63,4,45,0,1,0,0
3584,35,North,40,0,104.07,26.85,1,33,0,5,0,0
3585,60,West,3,1,70.6,47.22,6,2,0,4,0,0
3586,30,South,31,1,104.7,44.54,6,68,0,2,0,0
3587,43,North,54,1,115.78,36.67,6,9,2,4,0,0
3588,57,South,42,1,107.87,27.71,9,12,1,2,0,0
3589,55,South,58,0,82.5,35.87,4,77,1,1,0,1
3590,69,East,50,0,78.81,22.28,3,34,0,3,0,0
3591,24,South,64,1,103.24,38.59,11,88,0,3,0,0
3592,34,North,41,0,71.44,24.02,2,67,2,2,0,0
3593,74,West,41,0,67.9,40.94,6,46,0,4,0,1
3594,50,South,40,1,98.43,30.12,7,15,0,1,1,0
3595,32,North,19,1,78.13,42.33,6,63,0,1,0,0
3596,34,East,31,1,102.03,34.31,5,50,1,0,1,0
3597,37,East,12,0,66.85,29.55,4,33,3,0,0,0
3598,49,East,31,0,78.04,37.96,5,43,0,5,0,1
3599,34,South,11,0,61.4,8.96,4,93,2,2,0,1
3600,53,South,35,0,78.53,24.48,4,67,1,2,1,0
3601,43,South,68,0,90.29,17.85,0,96,0,3,0,0
3602,52,North,33,1,108.19,38.57,6,0,1,1,1,0
3603,26,South,53,1,99.86,40.53,3,5,0,1,1,0
3604,53,West,32,1,101.63,31.24,4,46,3,1,1,1
3605,70,East,65,0,72.9,20.82,3,32,1,3,0,0
3606,25,South,15,1,98.18,36.63,5,88,3,3,0,1
3607,36,North,60,0,81.61,14.81,6,70,1,2,0,0
3608,57,East,52,0,72.32,27.67,2,75,1,2,0,1
3609,53,North,64,0,74.92,18.46,1,82,3,0,0,0
3610,56,North,10,0,46.73,30.87,0,11,2,3,1,0
3611,49,North,64,1,104.78,24.46,10,44,0,0,0,0
3612,56,East,65,1,134.98,30.46,5,29,0,1,0,0
3613,52,East,22,1,81.35,28.99,12,58,0,3,0,0
3614,22,North,45,0,49.36,22.61,5,105,0,2,1,0
3615,60,North,42,0,86.48,36.01,5,50,1,2,0,0
3616,43,East,4,0,45.29,31.77,4,27,1,3,0,1
3617,20,East,38,1,111.22,31.16,6,2,0,1,0,0
3618,41,East,47,1,97.18,31.16,7,63,0,2,0,0
3619,42,North,15,1,83.39,42.08,11,14,3,2,0,0
3620,22,East,26,0,90.96,15.69,4,8,4,3,0,0
3621,74,West,42,0,90.27,25.18,3,59,1,2,0,0
3622,30,East,67,1,94.8,30.15,9,22,1,3,0,0
3623,36,North,5,1,66.01,33.63,11,49,2,0,0,0
3624,43,East,67,0,66.75,31.47,2,106,0,1,0,0
3625,65,South,58,1,148.05,29.65,6,33,0,1,1,0
3626,60,North,61,1,97.56,42.79,5,79,1,2,0,0
3627,61,South,4,0,79.55,42.6,6,28,1,4,0,0
3628,31,West,41,1,92.52,39.83,3,35,1,2,0,0
3629,66,South,27,0,57.3,24.33,1,42,0,3,0,1
3630,65,West,66,1,113.32,44.26,12,60,1,1,2,0
3631,44,South,53,1,101.6,26.13,4,19,0,1,0,0
3632,49,South,47,1,115.53,47.17,12,41,0,4,0,0
3633,20,North,2,0,73.22,18.98,4,37,3,3,0,0
3634,61,East,63,0,82.65,42.34,2,7,0,4,0,0
3635,72,North,35,0,55.9,19.26,4,98,1,1,0,0
3636,44,South,12,1,68.04,40.29,8,75,1,4,0,1
3637,48,North,63,1,77.26,22.52,8,62,0,5,0,0
3638,46,South,65,0,88.38,23.29,2,90,0,0,0,0
3639,22,South,36,0,77.82,16.36,1,36,0,2,1,0
3640,53,North,47,1,86.36,23.47,4,86,0,0,0,0
3641,59,South,44,0,63.05,34.64,3,82,1,1,0,0
3642,70,West,22,0,70.76,15.18,6,15,2,5,0,0
3643,70,North,54,0,77.52,19.12,2,100,1,1,0,0
3644,46,South,71,1,112.31,28.19,1,18,3,1,0,0
3645,72,South,67,0,87.99,34.12,1,28,0,3,0,0
3646,48,South,49,0,88.23,33.14,3,55,1,3,0,0
3647,54,East,26,0,64.52,35.16,4,32,1,2,0,0
3648,52,North,65,0,85.17,18.71,3,60,1,1,0,0
3649,74,South,66,1,84.77,45.8,7,58,1,0,0,0
3650,60,East,1,0,59.75,18.64,5,104,3,0,0,1
3651,24,South,25,1,93.83,28.96,6,69,2,1,0,0
3652,22,West,40,0,77.33,19.41,3,77,0,3,0,0
3653,41,West,42,1,129.68,29.7,8,27,0,3,1,0
3654,47,North,51,0,87.94,24.27,5,102,2,3,0,0
3655,56,South,37,0,76.15,18.29,3,92,0,4,0,1
3656,45,North,1,0,67.99,26.85,3,103,0,4,0,1
3657,47,North,12,1,117.69,14.12,4,15,0,0,0,0
3658,70,South,55,1,111.29,36.83,9,66,0,0,0,0
3659,37,East,50,0,51.65,16.28,1,93,0,1,1,0
3660,46,South,47,0,89.98,19.64,5,54,0,2,0,0
3661,49,North,32,0,62.81,19.84,5,68,1,2,0,0
3662,44,North,20,0,41.16,32.55,2,43,0,4,0,0
3663,73,West,22,0,96.46,29.04,5,82,2,3,0,1
3664,72,West,49,1,126.72,33.68,5,28,2,2,1,0
3665,47,North,36,1,84.42,29.28,5,89,2,1,0,1
3666,43,East,10,1,71.52,41.26,5,55,2,2,0,0
3667,51,South,29,0,76.9,39.36,3,27,0,2,0,0
3668,28,East,59,0,76.22,24.78,1,99,0,1,0,0
3669,42,East,43,1,99.47,22.21,8,23,1,0,0,0
3670,30,West,62,0,80.3,19.38,2,57,2,2,0,0
3671,26,North,37,0,72.49,29.47,2,75,0,3,0,0
3672,23,South,35,0,56.43,21.46,2,49,0,0,0,1
3673,51,West,68,1,126.4,28.13,4,41,0,2,0,1
3674,18,North,37,1,116.56,27.78,8,47,2,1,0,0
3675,54,North,10,1,83.5,35.73,6,31,1,2,0,0
3676,42,East,29,1,93.96,22.73,6,74,2,0,0,0
3677,38,East,46,0,92.44,24.72,1,70,3,3,0,1
3678,61,East,25,1,92.53,35.71,9,58,0,0,0,1
3679,48,East,30,1,120.94,31.4,3,83,2,0,0,0
3680,59,East,62,1,91.25,26.66,6,45,2,2,1,0
3681,58,North,31,1,108.41,43.15,7,2,2,1,1,0
3682,19,East,22,1,89.29,24.34,9,54,2,1,1,0
3683,30,East,8,0,47.18,26.38,5,41,1,1,0,0
3684,50,West,29,1,128.21,40.82,4,13,0,3,0,0
3685,73,North,55,0,123.28,26.28,0,89,1,2,1,1
3686,26,North,22,1,87.88,44.85,5,2,2,3,0,0
3687,24,West,34,0,83.67,15.92,5,79,1,3,0,0
3688,71,North,47,1,96.43,28.67,7,30,1,2,0,0
3689,73,North,66,1,108.35,31.31,4,79,1,3,0,0
3690,27,West,58,1,92.01,61.33,11,88,0,1,0,0
3691,40,South,21,0,51.3,29.06,4,22,1,6,1,0
3692,53,South,12,1,113.66,40.56,11,59,1,2,0,0
3693,29,North,48,1,103.42,40.23,7,9,5,2,0,0
3694,36,North,19,0,70.26,25.63,6,25,3,2,0,0
3695,40,West,28,1,81.84,43.4,4,68,3,4,1,1
3696,54,South,8,0,66.85,10.04,6,63,4,4,0,0
3697,35,North,55,1,84.94,37.22,4,33,0,2,0,0
3698,41,South,12,0,54.39,28.43,3,30,1,1,0,0
3699,34,North,28,0,56.0,33.15,5,52,3,3,0,0
3700,61,North,29,0,93.89,15.75,3,79,0,1,0,1
3701,26,North,4,1,57.22,26.34,7,84,3,3,0,1
3702,31,East,56,1,90.31,26.85,9,52,1,0,0,0
3703,32,North,44,1,71.29,39.18,4,85,2,1,1,0
3704,69,South,39,1,86.15,39.29,7,61,0,3,0,0
3705,71,South,13,0,59.61,17.4,3,56,0,3,0,0
3706,46,South,4,0,76.67,40.31,1,89,1,2,0,1
3707,26,North,4,1,78.67,37.29,8,49,1,3,1,0
3708,61,North,45,0,76.34,25.99,4,53,1,1,2,0
3709,46,North,54,0,91.5,23.34,2,14,0,3,0,0
3710,66,South,57,0,81.86,32.44,3,36,0,1,1,0
3711,38,East,57,0,124.65,28.12,0,62,0,3,0,0
3712,74,North,28,1,85.13,50.12,6,7,1,2,0,0
3713,63,West,1,0,66.71,15.29,3,72,0,2,0,0
3714,30,East,18,1,101.4,22.64,5,84,2,3,0,1
3715,59,North,56,1,98.7,29.08,6,75,0,0,0,0
3716,34,North,55,0,89.98,29.43,5,1,1,4,0,0
3717,37,North,37,0,70.99,21.58,2,52,1,4,1,1
3718,32,North,2,0,65.11,35.17,4,92,2,2,0,1
3719,56,South,56,0,89.51,21.85,6,72,1,7,0,0
3720,32,North,58,1,106.9,43.66,5,81,0,6,0,0
3721,54,West,17,1,71.17,28.35,8,50,1,1,0,0
3722,51,South,58,1,136.96,44.46,7,43,0,1,0,0
3723,60,East,46,0,91.8,35.95,4,101,0,6,0,1
3724,74,East,64,1,88.17,30.48,4,0,3,0,0,0
3725,18,South,45,1,96.19,38.92,7,63,2,2,1,0
3726,74,West,7,0,39.96,27.14,3,90,1,1,0,1
3727,24,West,46,1,114.43,39.13,13,11,1,0,0,0
3728,48,South,8,0,63.67,35.28,4,28,2,5,1,0
3729,37,North,19,1,89.56,42.79,13,76,1,4,0,0
3730,54,South,62,1,98.36,39.11,2,26,2,1,1,0
3731,59,North,69,1,109.77,40.3,10,36,1,2,1,0
3732,67,South,34,0,88.81,14.85,10,76,1,1,0,1
3733,40,South,21,0,86.34,24.67,5,57,0,2,0,1
3734,71,South,28,1,106.7,26.19,5,14,2,2,0,0
3735,36,East,18,0,45.72,24.85,5,11,2,3,0,0
3736,29,North,41,1,97.71,43.93,11,30,1,0,0,0
3737,39,South,30,1,98.8,34.94,6,30,2,0,0,0
3738,48,South,5,0,51.48,4.96,5,86,2,2,0,0
3739,56,West,44,0,57.11,16.63,2,96,0,3,0,0
3740,65,East,46,0,63.7,29.65,1,80,1,1,1,0
3741,30,North,48,0,106.5,20.69,2,25,0,3,0,0
3742,35,East,68,1,96.13,41.27,10,81,0,0,0,0
3743,71,North,50,0,85.71,15.34,3,69,0,3,0,0
3744,43,East,48,1,101.65,38.05,8,59,0,0,0,0
3745,31,East,16,1,85.69,38.46,6,59,0,0,0,0
3746,74,South,33,0,71.7,31.32,4,24,0,5,0,0
3747,43,East,31,0,87.34,19.76,4,57,2,3,0,1
3748,74,West,69,1,115.03,41.24,9,9,0,0,0,0
3749,70,East,34,0,67.62,37.05,1,117,2,1,0,0
3750,69,East,49,0,85.27,6.82,1,76,1,6,0,0
3751,51,East,39,0,60.34,25.41,7,72,0,0,0,1
3752,63,South,5,1,89.64,20.55,3,49,2,2,0,0
3753,72,West,67,1,103.29,28.12,11,87,1,2,0,0
3754,33,West,48,1,94.65,28.77,10,13,1,3,0,0
3755,20,North,17,1,96.2,34.47,4,62,1,1,0,0
3756,36,North,5,0,56.39,28.02,3,62,5,4,0,1
